Customer_ID,Age,Gender,Nationality,City,City_Tier,Marital_Status,Education,Employment_Status,Monthly_Income_AED,Has_Credit_Card,Has_Loyalty_Card,Shopping_Frequency,Preferred_Channel,Preferred_Category,Avg_Monthly_Purchases,Avg_Basket_Size_AED,Returns_Per_Year,Discount_Seeker,Social_Media_Hours_Daily,Primary_Social_Platform,Responds_To_Influencer_Ads,Clicks_Email_Campaigns,App_Sessions_Per_Week,Last_Online_Purchase_Days,Brand_Loyalty_Score,NPS_Score,Customer_Tenure_Months,Support_Tickets_Last_Year,Referrals_Made,Shops_During_Ramadan,Shops_During_DSF,Prefers_Arabic_Content,Uses_Buy_Now_Pay_Later,Will_Buy,Max_Spend,Customer_Lifetime_Value_AED,Churn_Risk_Score,Device_Type,Preferred_Payment
UAE01833,35,Female,Indian,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,22334,0,1,Daily,Both,Food and Dining,19,1060,3,1,3.2,Instagram,1,0,17,166,9,6,60,7,5,1,1,0,1,1,10361,984295,30.4,Mobile,BNPL
UAE01834,63,Male,Filipino,Ajman,Tier 3,Married,Masters,Employed Full-Time,12200,1,0,Weekly,Both,Travel,15,1661,4,1,1.4,Snapchat,0,1,16,173,8,10,105,6,9,0,1,0,0,0,6540,858375,30.7,Mobile,BNPL
UAE01835,64,Male,Pakistani,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,6026,1,0,Weekly,Online,Fashion,12,542,2,0,0.7,Instagram,0,0,5,17,3,9,91,6,8,0,1,1,1,1,2029,184639,46.6,Mobile,Credit Card
UAE01836,48,Male,Indian,Dubai,Tier 1,Single,High School,Employed Full-Time,5547,1,1,Monthly,In-Store,Groceries,18,540,5,1,6.9,Instagram,1,1,25,141,4,4,57,1,0,1,1,1,1,0,3338,285399,23.9,Mobile,Credit Card
UAE01837,55,Female,Indian,Dubai,Tier 1,Married,High School,Employed Full-Time,19289,1,1,Weekly,Online,Travel,14,2318,6,0,2.6,YouTube,1,1,25,10,7,2,47,2,4,1,0,0,0,1,9926,544275,0.0,Desktop,Debit Card
UAE01838,49,Female,Indian,Dubai,Tier 1,Single,Bachelors,Student,3070,1,1,Rarely,In-Store,Travel,10,1670,8,1,4.3,Instagram,1,0,23,31,2,2,114,3,8,1,1,1,0,1,4309,409355,29.6,Mobile,BNPL
UAE01839,28,Male,Other,Dubai,Tier 1,Married,PhD,Self-Employed,30987,0,1,Daily,Online,Fashion,8,2220,8,0,1.8,Facebook,0,1,22,50,10,1,90,5,6,1,0,0,1,1,9921,595260,0.0,Tablet,BNPL
UAE01840,62,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,10511,0,0,Monthly,In-Store,Luxury,4,2804,4,1,0.9,LinkedIn,0,1,24,123,6,10,118,1,5,1,0,0,1,1,8778,345268,10.3,Mobile,Digital Wallet
UAE01841,42,Male,Indian,Fujairah,Tier 3,Married,Bachelors,Employed Full-Time,11757,0,1,Rarely,In-Store,Fashion,18,1175,3,1,6.1,Instagram,0,1,0,84,9,0,91,4,6,0,1,0,0,1,4287,585175,24.8,Mobile,Credit Card
UAE01842,50,Female,Indian,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,24107,0,1,Weekly,Online,Beauty,8,1868,6,1,1.4,Instagram,0,1,2,151,9,10,68,7,8,1,0,0,0,1,7408,335829,29.7,Mobile,BNPL
UAE01843,55,Male,Egyptian,Abu Dhabi,Tier 1,Single,Bachelors,Student,3936,1,0,Bi-Weekly,Online,Electronics,4,936,2,0,0.7,Snapchat,1,1,8,45,6,7,51,4,2,1,1,0,0,1,3608,61336,25.8,Mobile,Credit Card
UAE01844,58,Male,Indian,Fujairah,Tier 3,Married,Masters,Employed Full-Time,20607,1,1,Monthly,In-Store,Food and Dining,11,2034,3,1,4.9,Snapchat,0,1,4,166,6,8,58,3,7,0,0,0,1,1,9888,525712,42.1,Mobile,Debit Card
UAE01845,25,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,16720,1,0,Bi-Weekly,Both,Luxury,5,543,8,0,0.6,Snapchat,0,0,5,139,6,1,48,4,0,0,0,0,0,0,5176,103520,41.7,Mobile,Digital Wallet
UAE01846,28,Female,Jordanian,Ajman,Tier 3,Married,Bachelors,Employed Full-Time,17574,1,1,Bi-Weekly,In-Store,Fashion,10,808,4,1,3.8,Snapchat,0,0,29,136,10,3,102,2,9,0,0,1,0,1,5111,434435,0.0,Mobile,BNPL
UAE01847,39,Male,Filipino,Abu Dhabi,Tier 1,Married,Masters,Employed Part-Time,19080,1,1,Weekly,Both,Sports,6,1733,9,1,2.7,YouTube,1,0,26,78,6,2,59,1,5,0,0,1,0,1,6191,182634,11.1,Tablet,Cash on Delivery
UAE01848,41,Female,British,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,16795,1,1,Monthly,Online,Fashion,4,682,6,1,2.9,Instagram,0,0,12,128,3,3,76,2,8,1,1,1,1,1,5890,149213,37.5,Desktop,Credit Card
UAE01849,58,Female,Emirati,Dubai,Tier 1,Single,Masters,Employed Full-Time,14821,0,1,Monthly,Online,Electronics,18,379,1,0,0.5,Twitter X,0,1,22,13,4,3,47,6,0,1,1,1,0,1,2063,145441,32.1,Mobile,Debit Card
UAE01850,34,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Student,4688,0,0,Weekly,In-Store,Groceries,17,1973,8,1,7.7,Instagram,0,1,2,162,6,7,15,7,4,1,0,1,0,0,2504,53210,57.3,Mobile,Debit Card
UAE01851,29,Male,Lebanese,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,19862,0,0,Rarely,Both,Home and Living,7,1400,4,1,4.4,TikTok,0,0,22,101,10,10,111,3,7,1,1,0,0,1,3567,230963,0.0,Mobile,Debit Card
UAE01852,63,Male,Emirati,Sharjah,Tier 2,Married,Masters,Employed Full-Time,28100,1,1,Bi-Weekly,In-Store,Electronics,9,59,4,0,4.8,Instagram,1,0,2,10,1,2,112,3,9,1,0,0,1,1,7694,646296,61.9,Mobile,Digital Wallet
UAE01853,49,Male,Indian,Dubai,Tier 1,Single,Masters,Self-Employed,32007,0,0,Bi-Weekly,In-Store,Beauty,3,2224,3,0,5.5,TikTok,0,1,21,94,1,2,94,2,5,1,0,0,0,1,6735,158272,33.4,Mobile,BNPL
UAE01854,32,Male,Filipino,Ajman,Tier 3,Single,Bachelors,Employed Full-Time,22477,1,0,Monthly,Both,Beauty,9,1034,7,1,6.5,Twitter X,0,0,23,76,7,5,78,5,5,1,1,1,0,1,10670,624195,19.2,Mobile,Digital Wallet
UAE01855,33,Male,Indian,Dubai,Tier 1,Married,High School,Employed Full-Time,23560,1,1,Bi-Weekly,Online,Home and Living,4,718,3,1,5.1,Instagram,1,0,22,119,1,10,72,0,2,1,1,1,0,1,5536,132864,39.9,Mobile,Credit Card
UAE01856,39,Male,Other,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,11484,1,1,Daily,Online,Fashion,19,2328,1,1,6.2,Instagram,0,1,4,36,5,2,92,3,7,1,1,0,0,1,7024,1023162,30.2,Mobile,Digital Wallet
UAE01857,45,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,16408,1,1,Bi-Weekly,Online,Electronics,9,1088,4,0,3.9,TikTok,0,0,11,4,10,4,95,1,0,0,1,0,0,1,8086,576127,0.0,Tablet,Credit Card
UAE01858,37,Female,Lebanese,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,23954,0,0,Monthly,Online,Groceries,6,2584,2,0,3.3,Instagram,1,1,21,122,8,3,2,5,3,1,1,0,1,1,7354,7354,14.9,Desktop,Digital Wallet
UAE01859,50,Female,Pakistani,Sharjah,Tier 2,Single,Masters,Self-Employed,19502,1,1,Monthly,Both,Groceries,11,491,3,1,6.7,Twitter X,0,0,19,149,6,10,79,3,7,1,0,0,0,0,6172,446955,26.3,Tablet,Debit Card
UAE01860,27,Male,American,Fujairah,Tier 3,Married,High School,Student,934,1,1,Rarely,In-Store,Home and Living,15,2975,2,0,7.0,Twitter X,1,1,17,125,3,3,61,2,5,1,1,0,0,1,5241,399626,37.8,Mobile,Debit Card
UAE01861,57,Female,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,4705,1,1,Daily,In-Store,Food and Dining,6,1631,6,1,1.5,LinkedIn,0,1,6,94,2,1,40,2,8,1,1,0,1,0,4157,83140,48.7,Mobile,BNPL
UAE01862,49,Female,Filipino,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,22742,0,0,Weekly,Both,Fashion,10,323,5,0,4.6,Snapchat,1,0,19,38,2,8,43,4,0,0,1,0,0,0,5767,206650,40.9,Mobile,Cash on Delivery
UAE01863,50,Female,Jordanian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,17525,1,0,Bi-Weekly,Both,Sports,18,667,1,1,5.6,Snapchat,1,1,21,76,4,4,48,5,1,1,1,1,1,1,5627,405144,35.6,Mobile,Credit Card
UAE01864,19,Male,Pakistani,Sharjah,Tier 2,Single,Masters,Employed Full-Time,17562,0,1,Bi-Weekly,In-Store,Electronics,16,1076,7,0,1.1,Instagram,1,1,25,39,9,4,72,0,0,1,0,0,0,1,6179,593184,0.0,Mobile,Debit Card
UAE01865,50,Female,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,7812,0,1,Weekly,Both,Fashion,4,2423,4,0,7.5,Facebook,0,0,11,89,9,6,69,2,3,1,1,0,1,1,7021,161483,15.4,Desktop,Digital Wallet
UAE01866,50,Male,Filipino,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,15652,0,0,Monthly,Online,Beauty,13,302,5,0,4.4,TikTok,1,1,1,54,1,2,116,6,8,1,1,1,0,0,1573,197673,59.1,Mobile,Debit Card
UAE01867,58,Male,British,Abu Dhabi,Tier 1,Single,Diploma,Employed Part-Time,24152,1,1,Weekly,Both,Sports,5,1607,7,0,5.3,YouTube,0,0,15,62,5,5,57,4,3,1,0,0,0,1,8016,190380,33.4,Mobile,Credit Card
UAE01868,30,Female,Pakistani,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,6319,1,1,Daily,Online,Travel,19,2983,6,0,1.8,YouTube,0,0,29,19,9,0,68,4,8,0,1,0,1,1,5007,539087,0.0,Mobile,Debit Card
UAE01869,47,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,12163,1,0,Rarely,In-Store,Sports,18,497,2,0,2.5,LinkedIn,0,0,1,2,4,4,12,1,5,1,1,1,0,1,4779,86022,26.7,Mobile,Debit Card
UAE01870,50,Male,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,4209,0,0,Weekly,Online,Electronics,17,2470,1,1,1.4,TikTok,1,0,21,150,7,4,74,4,4,1,0,0,0,0,2866,300452,18.9,Mobile,Digital Wallet
UAE01871,30,Female,Pakistani,Abu Dhabi,Tier 1,Married,Diploma,Employed Full-Time,8834,0,1,Rarely,Both,Sports,16,518,2,1,2.5,TikTok,0,0,7,94,6,8,68,0,9,1,1,0,0,1,5207,472101,16.9,Mobile,Digital Wallet
UAE01872,43,Female,American,Sharjah,Tier 2,Married,Diploma,Unemployed,403,1,1,Weekly,Online,Luxury,1,2857,7,0,4.2,LinkedIn,0,1,0,57,4,4,51,1,3,1,1,0,1,0,7131,30306,37.6,Mobile,BNPL
UAE01873,39,Male,British,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,16446,1,0,Daily,In-Store,Beauty,1,1209,3,0,6.8,Facebook,1,0,13,100,10,7,74,2,9,1,0,0,1,1,6888,42476,1.5,Mobile,Cash on Delivery
UAE01874,56,Female,Jordanian,Abu Dhabi,Tier 1,Single,High School,Student,3315,1,0,Monthly,In-Store,Food and Dining,14,2930,7,0,4.5,Facebook,1,1,9,3,7,2,29,5,1,1,1,1,0,0,4710,159355,25.2,Tablet,Debit Card
UAE01875,19,Male,Other,Dubai,Tier 1,Married,PhD,Student,4263,0,0,Monthly,In-Store,Electronics,2,119,3,1,2.3,Instagram,0,1,22,23,7,10,92,6,7,1,1,0,0,1,3377,51780,19.9,Mobile,Credit Card
UAE01876,55,Female,Pakistani,Dubai,Tier 1,Married,Bachelors,Student,4535,1,0,Bi-Weekly,Both,Luxury,15,530,6,0,0.8,LinkedIn,0,1,21,4,2,5,29,2,2,1,0,0,1,1,3181,115311,32.4,Desktop,Credit Card
UAE01877,56,Male,Indian,Fujairah,Tier 3,Single,Bachelors,Employed Full-Time,15717,0,1,Daily,Both,Groceries,3,2627,5,1,5.2,Snapchat,0,1,29,156,7,1,83,4,0,0,0,0,1,0,5741,119125,10.8,Mobile,Debit Card
UAE01878,43,Male,Emirati,Fujairah,Tier 3,Divorced,Masters,Student,732,0,0,Monthly,Both,Home and Living,13,539,9,1,3.7,TikTok,1,1,20,78,9,8,115,3,9,0,1,1,0,1,2601,324041,0.8,Mobile,Credit Card
UAE01879,63,Female,American,Ras Al Khaimah,Tier 3,Single,Bachelors,Employed Full-Time,20229,1,1,Weekly,Online,Sports,19,552,0,0,7.9,LinkedIn,0,0,12,70,6,5,107,0,6,1,1,0,1,0,7854,1330598,6.6,Mobile,Cash on Delivery
UAE01880,32,Female,Other,Sharjah,Tier 2,Single,High School,Employed Full-Time,6444,1,0,Monthly,Online,Fashion,1,1771,7,1,6.3,TikTok,0,1,9,169,6,4,119,7,7,1,1,0,1,0,4403,43663,44.9,Mobile,Digital Wallet
UAE01881,51,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,24684,0,0,Weekly,In-Store,Food and Dining,13,166,5,1,6.6,Facebook,1,1,12,165,6,8,13,7,6,1,0,0,1,1,8849,124623,50.3,Mobile,Credit Card
UAE01882,59,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,12332,1,1,Monthly,Both,Electronics,15,1863,1,0,0.6,TikTok,1,0,27,7,2,0,117,0,3,1,0,1,0,1,5755,841668,21.8,Desktop,BNPL
UAE01883,61,Female,Emirati,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,23248,1,0,Bi-Weekly,In-Store,Fashion,16,2704,4,1,6.3,Snapchat,1,0,12,1,6,2,57,4,7,1,1,1,1,1,8748,664848,13.9,Desktop,Digital Wallet
UAE01884,57,Female,Jordanian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,24561,1,1,Bi-Weekly,Online,Travel,11,968,1,0,2.0,Instagram,1,0,23,88,6,1,98,0,9,1,1,0,1,0,3987,358165,2.8,Mobile,Cash on Delivery
UAE01885,28,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,6607,1,1,Monthly,In-Store,Electronics,3,953,9,0,4.9,TikTok,1,0,0,162,9,8,46,7,3,1,1,1,1,0,5050,58075,42.1,Mobile,Digital Wallet
UAE01886,20,Female,Pakistani,Dubai,Tier 1,Married,Bachelors,Self-Employed,24320,0,1,Daily,In-Store,Groceries,8,477,6,0,3.9,Snapchat,1,1,4,10,2,10,20,6,4,1,0,0,0,1,4120,54933,56.4,Tablet,BNPL
UAE01887,23,Male,Pakistani,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,23301,1,0,Monthly,Online,Sports,6,543,9,0,4.8,TikTok,0,0,27,119,9,5,82,7,7,1,1,0,0,1,8646,354486,6.9,Mobile,Digital Wallet
UAE01888,26,Female,Jordanian,Abu Dhabi,Tier 1,Divorced,Masters,Employed Full-Time,31530,1,1,Weekly,Both,Luxury,5,2159,5,0,1.5,LinkedIn,1,1,15,134,5,10,59,1,1,1,1,1,0,1,7657,188234,28.5,Mobile,BNPL
UAE01889,23,Male,Egyptian,Abu Dhabi,Tier 1,Single,Masters,Unemployed,17,0,1,Weekly,Online,Food and Dining,15,1900,6,0,3.9,TikTok,1,0,5,110,9,5,112,4,9,0,1,0,0,0,2875,402500,20.6,Mobile,BNPL
UAE01890,26,Female,Egyptian,Ajman,Tier 3,Single,Bachelors,Employed Full-Time,13168,1,0,Bi-Weekly,In-Store,Luxury,9,2594,5,0,0.8,LinkedIn,0,0,3,125,10,4,36,3,7,1,1,0,0,1,8128,219456,18.4,Desktop,Credit Card
UAE01891,56,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Part-Time,14022,1,1,Rarely,In-Store,Travel,5,2733,9,1,0.8,TikTok,1,0,9,176,10,3,1,7,4,1,1,1,0,0,7335,3056,32.3,Tablet,Credit Card
UAE01892,48,Female,Filipino,Dubai,Tier 1,Married,Masters,Unemployed,1877,0,0,Daily,Online,Food and Dining,10,129,0,1,5.4,Facebook,1,0,10,45,2,3,90,2,4,1,1,0,0,0,1118,83850,40.5,Mobile,BNPL
UAE01893,49,Female,British,Dubai,Tier 1,Single,Masters,Employed Full-Time,12634,0,1,Bi-Weekly,Both,Beauty,6,2582,2,0,7.6,Instagram,1,0,27,140,5,1,3,0,6,1,1,0,1,1,7188,10782,9.8,Desktop,Credit Card
UAE01894,58,Female,Other,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,13991,1,1,Bi-Weekly,Online,Groceries,11,1095,9,0,6.3,Instagram,0,0,25,103,2,6,44,5,3,1,0,1,1,0,5160,208120,39.8,Desktop,Credit Card
UAE01895,29,Male,Indian,Dubai,Tier 1,Married,Masters,Student,4987,1,1,Weekly,Online,Luxury,4,644,1,0,4.0,Twitter X,0,0,1,111,5,5,55,2,2,0,1,0,1,1,4309,78998,40.7,Mobile,Digital Wallet
UAE01896,25,Female,Emirati,Abu Dhabi,Tier 1,Divorced,Bachelors,Student,4947,0,0,Weekly,Both,Fashion,12,1397,0,0,0.9,Instagram,0,1,28,70,7,2,60,3,5,1,0,1,0,1,4668,280080,1.1,Mobile,Credit Card
UAE01897,25,Male,Emirati,Abu Dhabi,Tier 1,Married,High School,Employed Part-Time,4713,1,1,Bi-Weekly,Online,Electronics,6,1590,0,0,0.8,YouTube,0,0,23,117,7,6,3,3,5,1,0,0,0,1,3311,4966,11.4,Mobile,BNPL
UAE01898,45,Male,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,22807,1,1,Weekly,Online,Luxury,1,2358,3,0,1.7,Instagram,0,1,20,149,7,8,85,1,9,0,1,1,1,1,9801,69423,20.9,Tablet,BNPL
UAE01899,37,Male,Jordanian,Fujairah,Tier 3,Divorced,Masters,Student,1225,1,0,Bi-Weekly,Online,Food and Dining,18,2226,0,1,7.8,LinkedIn,0,0,25,110,5,9,63,3,5,0,1,1,0,1,5461,516064,22.8,Mobile,Cash on Delivery
UAE01900,64,Male,Emirati,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,23951,1,0,Monthly,In-Store,Groceries,2,675,1,1,3.5,Snapchat,1,0,21,119,7,0,82,3,6,0,0,1,0,1,9540,130380,13.4,Desktop,Debit Card
UAE01901,24,Male,Pakistani,Dubai,Tier 1,Married,High School,Employed Full-Time,9375,0,1,Monthly,In-Store,Fashion,5,333,0,0,6.8,Snapchat,1,1,8,75,6,10,31,0,3,0,1,1,0,0,4354,56239,23.0,Mobile,Credit Card
UAE01902,28,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,32499,1,0,Weekly,In-Store,Beauty,16,1926,5,1,5.8,Instagram,0,0,13,36,7,9,100,2,2,1,0,0,1,1,5841,778800,9.9,Desktop,BNPL
UAE01903,37,Male,Emirati,Ajman,Tier 3,Married,PhD,Employed Full-Time,20274,0,0,Bi-Weekly,Online,Groceries,12,1261,3,0,5.0,TikTok,0,0,1,87,5,7,61,5,2,1,1,0,1,1,4743,289323,53.6,Mobile,Digital Wallet
UAE01904,33,Male,Pakistani,Abu Dhabi,Tier 1,Divorced,Masters,Self-Employed,13846,1,0,Daily,Online,Groceries,12,2116,7,0,7.6,Instagram,1,0,4,101,2,1,49,0,2,1,1,0,1,0,8227,403122,47.9,Mobile,Cash on Delivery
UAE01905,21,Male,Indian,Sharjah,Tier 2,Married,Bachelors,Self-Employed,13109,1,1,Bi-Weekly,In-Store,Home and Living,11,2696,4,0,2.2,Snapchat,1,1,11,23,9,0,44,0,1,1,1,0,0,1,6678,269346,0.0,Desktop,Debit Card
UAE01906,23,Male,Indian,Ajman,Tier 3,Married,High School,Self-Employed,14716,0,1,Rarely,Online,Fashion,19,2751,9,0,3.9,Snapchat,0,0,0,155,2,8,52,6,5,1,1,1,1,0,6780,558220,75.7,Desktop,Debit Card
UAE01907,39,Female,British,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,22190,1,1,Weekly,In-Store,Groceries,7,812,4,0,7.0,Facebook,1,0,18,148,3,1,31,4,0,1,0,0,0,1,4922,89006,35.9,Desktop,Digital Wallet
UAE01908,43,Male,Filipino,Ras Al Khaimah,Tier 3,Married,High School,Employed Part-Time,19817,1,0,Bi-Weekly,In-Store,Travel,2,887,7,1,4.6,LinkedIn,0,0,21,15,9,6,72,7,5,1,1,0,0,1,8566,102792,0.9,Mobile,Credit Card
UAE01909,20,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,8051,1,1,Monthly,Both,Sports,6,2065,9,0,2.3,TikTok,1,0,23,42,2,6,89,5,7,1,1,0,0,1,4196,186722,30.2,Desktop,BNPL
UAE01910,58,Male,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,12751,1,0,Bi-Weekly,Online,Electronics,4,2065,5,1,2.1,Instagram,1,0,11,132,8,0,49,4,5,1,1,0,0,0,8367,136661,24.9,Mobile,Debit Card
UAE01911,59,Male,Egyptian,Fujairah,Tier 3,Divorced,PhD,Student,1377,1,1,Bi-Weekly,In-Store,Beauty,2,1110,5,1,6.1,TikTok,1,1,20,29,3,9,46,1,1,1,1,1,1,1,4055,31088,29.6,Mobile,Credit Card
UAE01912,31,Male,Lebanese,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,14103,1,1,Weekly,In-Store,Electronics,17,1671,2,1,0.6,LinkedIn,0,0,11,49,6,0,54,5,6,0,1,1,0,1,5408,413712,40.1,Mobile,Debit Card
UAE01913,28,Male,Emirati,Dubai,Tier 1,Married,Bachelors,Employed Part-Time,7762,0,1,Bi-Weekly,Both,Food and Dining,8,121,5,0,7.4,Instagram,1,0,19,71,9,6,84,1,2,0,1,1,0,0,3997,223832,0.0,Mobile,Credit Card
UAE01914,35,Female,Emirati,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,33853,1,0,Weekly,Both,Fashion,5,702,9,1,0.6,Snapchat,0,0,4,75,10,5,11,3,8,1,1,0,0,1,12832,58813,15.0,Mobile,BNPL
UAE01915,29,Female,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,14087,0,1,Monthly,Both,Food and Dining,10,113,6,1,5.2,Instagram,1,0,19,54,10,3,104,1,7,1,1,1,0,1,4575,396500,0.0,Tablet,Cash on Delivery
UAE01916,40,Female,Indian,Ajman,Tier 3,Married,Bachelors,Student,3326,1,1,Bi-Weekly,Online,Luxury,16,79,1,1,5.0,Instagram,0,0,1,161,3,2,65,6,5,1,0,0,0,1,2137,185206,65.4,Mobile,Credit Card
UAE01917,29,Female,Pakistani,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,26791,1,1,Monthly,Online,Beauty,2,606,2,0,4.8,Snapchat,1,0,13,96,9,4,85,1,0,1,1,1,0,0,5948,84263,0.7,Desktop,Digital Wallet
UAE01918,30,Male,Other,Dubai,Tier 1,Married,Bachelors,Student,3552,1,0,Weekly,In-Store,Groceries,19,2743,5,1,4.1,TikTok,0,1,16,104,7,4,17,3,1,1,1,0,0,1,3179,85568,15.3,Mobile,Credit Card
UAE01919,42,Male,Pakistani,Fujairah,Tier 3,Single,Bachelors,Employed Full-Time,10173,1,1,Bi-Weekly,Online,Travel,7,2375,9,1,6.9,TikTok,0,1,23,37,5,10,116,7,7,0,1,0,0,1,7788,526988,25.9,Mobile,BNPL
UAE01920,62,Female,Indian,Sharjah,Tier 2,Single,Bachelors,Employed Part-Time,22516,1,0,Bi-Weekly,Both,Fashion,2,1804,8,0,5.4,Facebook,1,0,29,135,8,2,28,2,5,1,0,0,0,1,8759,40875,0.0,Mobile,Credit Card
UAE01921,36,Male,Filipino,Abu Dhabi,Tier 1,Married,High School,Employed Part-Time,10932,1,1,Weekly,Online,Fashion,13,326,8,1,6.4,Instagram,1,1,14,24,6,5,82,6,0,1,1,1,0,1,4161,369635,16.5,Tablet,Cash on Delivery
UAE01922,63,Female,Indian,Dubai,Tier 1,Single,High School,Self-Employed,21909,0,0,Bi-Weekly,Both,Fashion,4,2318,7,1,1.4,TikTok,0,1,28,55,7,2,93,3,8,1,0,0,0,1,9112,282472,5.2,Desktop,Digital Wallet
UAE01923,53,Male,Egyptian,Dubai,Tier 1,Single,Masters,Student,2312,1,0,Weekly,Both,Home and Living,16,1266,7,1,0.9,Facebook,1,0,16,139,3,3,74,3,7,0,0,0,1,0,2795,275773,36.5,Tablet,BNPL
UAE01924,62,Male,Filipino,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,24975,1,1,Weekly,Online,Fashion,10,719,8,0,0.7,Snapchat,0,0,1,108,10,2,9,2,1,1,0,0,0,0,4816,36120,17.0,Tablet,Digital Wallet
UAE01925,25,Male,Lebanese,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,12779,1,0,Weekly,Both,Food and Dining,17,2929,8,0,1.6,Instagram,1,0,20,172,6,5,34,3,9,1,0,1,1,1,4784,230429,36.6,Mobile,BNPL
UAE01926,46,Female,Other,Dubai,Tier 1,Married,Bachelors,Self-Employed,23589,0,1,Weekly,Online,Fashion,14,2238,9,0,5.5,Facebook,0,0,7,90,3,8,20,4,4,0,0,0,0,0,9448,220453,44.4,Mobile,Cash on Delivery
UAE01927,49,Female,Indian,Sharjah,Tier 2,Married,PhD,Employed Full-Time,35828,1,1,Rarely,Online,Luxury,12,2831,8,0,4.2,Snapchat,0,1,9,6,7,2,95,1,2,1,1,1,0,1,8744,830680,0.0,Desktop,Digital Wallet
UAE01928,61,Female,Pakistani,Abu Dhabi,Tier 1,Married,Diploma,Employed Full-Time,11907,1,1,Daily,Online,Electronics,13,75,4,1,6.1,Instagram,1,1,2,31,10,0,3,7,0,1,0,0,1,0,4781,15538,20.7,Mobile,Cash on Delivery
UAE01929,35,Male,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,5598,1,0,Monthly,Online,Groceries,8,2195,5,1,1.9,Facebook,0,0,10,171,6,6,1,3,6,1,1,0,1,1,5928,3952,41.6,Mobile,BNPL
UAE01930,23,Male,Lebanese,Dubai,Tier 1,Single,Masters,Employed Full-Time,26877,1,1,Weekly,Online,Fashion,17,325,4,1,3.3,Snapchat,0,0,26,107,10,4,60,7,8,1,1,0,1,1,3769,320365,15.5,Mobile,Credit Card
UAE01931,35,Male,Pakistani,Abu Dhabi,Tier 1,Single,Masters,Self-Employed,25238,1,0,Bi-Weekly,In-Store,Food and Dining,18,2670,0,0,7.2,Instagram,1,0,8,12,8,3,97,0,6,1,0,0,0,1,11225,1633237,0.0,Mobile,BNPL
UAE01932,36,Male,Other,Sharjah,Tier 2,Married,Bachelors,Self-Employed,15009,1,1,Bi-Weekly,Both,Electronics,10,2989,3,1,7.5,Snapchat,1,1,14,70,8,2,50,1,2,1,1,1,1,1,6291,262125,8.5,Mobile,Credit Card
UAE01933,39,Female,Emirati,Dubai,Tier 1,Married,High School,Employed Full-Time,11823,1,1,Rarely,Online,Sports,13,1316,0,0,7.4,Snapchat,1,0,29,30,6,6,8,6,5,0,1,0,0,1,6459,55978,9.7,Mobile,BNPL
UAE01934,54,Male,Other,Dubai,Tier 1,Married,High School,Employed Full-Time,8607,1,1,Monthly,Both,Fashion,2,2530,0,1,6.6,YouTube,1,0,21,119,2,1,18,4,2,0,0,0,0,0,6255,18765,42.4,Mobile,Debit Card
